instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
9826562,38385,NIFTY25O0724950CE,NIFTY,0,2025-10-07,24950.0,0.05,75,CE,NFO-OPT,NFO
9826818,38386,NIFTY25O0724950PE,NIFTY,0,2025-10-07,24950.0,0.05,75,PE,NFO-OPT,NFO
9830146,38399,NIFTY25O0725200CE,NIFTY,0,2025-10-07,25200.0,0.05,75,CE,NFO-OPT,NFO
9830402,38400,NIFTY25O0725200PE,NIFTY,0,2025-10-07,25200.0,0.05,75,PE,NFO-OPT,NFO
9823746,38374,NIFTY25O0724900CE,NIFTY,0,2025-10-07,24900.0,0.05,75,CE,NFO-OPT,NFO
9825026,38379,NIFTY25O0724900PE,NIFTY,0,2025-10-07,24900.0,0.05,75,PE,NFO-OPT,NFO
9830658,38401,NIFTY25O0725250CE,NIFTY,0,2025-10-07,25250.0,0.05,75,CE,NFO-OPT,NFO
9830914,38402,NIFTY25O0725250PE,NIFTY,0,2025-10-07,25250.0,0.05,75,PE,NFO-OPT,NFO
9822978,38371,NIFTY25O0724850CE,NIFTY,0,2025-10-07,24850.0,0.05,75,CE,NFO-OPT,NFO
9823234,38372,NIFTY25O0724850PE,NIFTY,0,2025-10-07,24850.0,0.05,75,PE,NFO-OPT,NFO
9831170,38403,NIFTY25O0725300CE,NIFTY,0,2025-10-07,25300.0,0.05,75,CE,NFO-OPT,NFO
9831426,38404,NIFTY25O0725300PE,NIFTY,0,2025-10-07,25300.0,0.05,75,PE,NFO-OPT,NFO
9822466,38369,NIFTY25O0724800CE,NIFTY,0,2025-10-07,24800.0,0.05,75,CE,NFO-OPT,NFO
9822722,38370,NIFTY25O0724800PE,NIFTY,0,2025-10-07,24800.0,0.05,75,PE,NFO-OPT,NFO
9832194,38407,NIFTY25O0725350CE,NIFTY,0,2025-10-07,25350.0,0.05,75,CE,NFO-OPT,NFO
9832450,38408,NIFTY25O0725350PE,NIFTY,0,2025-10-07,25350.0,0.05,75,PE,NFO-OPT,NFO
9821954,38367,NIFTY25O0724750CE,NIFTY,0,2025-10-07,24750.0,0.05,75,CE,NFO-OPT,NFO
9822210,38368,NIFTY25O0724750PE,NIFTY,0,2025-10-07,24750.0,0.05,75,PE,NFO-OPT,NFO
9832706,38409,NIFTY25O0725400CE,NIFTY,0,2025-10-07,25400.0,0.05,75,CE,NFO-OPT,NFO
9832962,38410,NIFTY25O0725400PE,NIFTY,0,2025-10-07,25400.0,0.05,75,PE,NFO-OPT,NFO
9820418,38361,NIFTY25O0724700CE,NIFTY,0,2025-10-07,24700.0,0.05,75,CE,NFO-OPT,NFO
9820674,38362,NIFTY25O0724700PE,NIFTY,0,2025-10-07,24700.0,0.05,75,PE,NFO-OPT,NFO
9833474,38412,NIFTY25O0725450PE,NIFTY,0,2025-10-07,25450.0,0.05,75,PE,NFO-OPT,NFO
9863170,38528,NIFTY25O0727150CE,NIFTY,0,2025-10-07,27150.0,0.05,75,CE,NFO-OPT,NFO
9863426,38529,NIFTY25O0727150PE,NIFTY,0,2025-10-07,27150.0,0.05,75,PE,NFO-OPT,NFO
9859586,38514,NIFTY25O0727100CE,NIFTY,0,2025-10-07,27100.0,0.05,75,CE,NFO-OPT,NFO
9861378,38521,NIFTY25O0727100PE,NIFTY,0,2025-10-07,27100.0,0.05,75,PE,NFO-OPT,NFO
9857794,38507,NIFTY25O0727050CE,NIFTY,0,2025-10-07,27050.0,0.05,75,CE,NFO-OPT,NFO
9859074,38512,NIFTY25O0727050PE,NIFTY,0,2025-10-07,27050.0,0.05,75,PE,NFO-OPT,NFO
9857282,38505,NIFTY25O0727000CE,NIFTY,0,2025-10-07,27000.0,0.05,75,CE,NFO-OPT,NFO
9857538,38506,NIFTY25O0727000PE,NIFTY,0,2025-10-07,27000.0,0.05,75,PE,NFO-OPT,NFO
9856770,38503,NIFTY25O0726950CE,NIFTY,0,2025-10-07,26950.0,0.05,75,CE,NFO-OPT,NFO
9857026,38504,NIFTY25O0726950PE,NIFTY,0,2025-10-07,26950.0,0.05,75,PE,NFO-OPT,NFO
9856258,38501,NIFTY25O0726900CE,NIFTY,0,2025-10-07,26900.0,0.05,75,CE,NFO-OPT,NFO
9856514,38502,NIFTY25O0726900PE,NIFTY,0,2025-10-07,26900.0,0.05,75,PE,NFO-OPT,NFO
9855234,38497,NIFTY25O0726850CE,NIFTY,0,2025-10-07,26850.0,0.05,75,CE,NFO-OPT,NFO
9855490,38498,NIFTY25O0726850PE,NIFTY,0,2025-10-07,26850.0,0.05,75,PE,NFO-OPT,NFO
9854722,38495,NIFTY25O0726800CE,NIFTY,0,2025-10-07,26800.0,0.05,75,CE,NFO-OPT,NFO
9854978,38496,NIFTY25O0726800PE,NIFTY,0,2025-10-07,26800.0,0.05,75,PE,NFO-OPT,NFO
9851650,38483,NIFTY25O0726750CE,NIFTY,0,2025-10-07,26750.0,0.05,75,CE,NFO-OPT,NFO
9851906,38484,NIFTY25O0726750PE,NIFTY,0,2025-10-07,26750.0,0.05,75,PE,NFO-OPT,NFO
9851138,38481,NIFTY25O0726700CE,NIFTY,0,2025-10-07,26700.0,0.05,75,CE,NFO-OPT,NFO
9851394,38482,NIFTY25O0726700PE,NIFTY,0,2025-10-07,26700.0,0.05,75,PE,NFO-OPT,NFO
9850626,38479,NIFTY25O0726650CE,NIFTY,0,2025-10-07,26650.0,0.05,75,CE,NFO-OPT,NFO
9850882,38480,NIFTY25O0726650PE,NIFTY,0,2025-10-07,26650.0,0.05,75,PE,NFO-OPT,NFO
9848834,38472,NIFTY25O0726600CE,NIFTY,0,2025-10-07,26600.0,0.05,75,CE,NFO-OPT,NFO
9849090,38473,NIFTY25O0726600PE,NIFTY,0,2025-10-07,26600.0,0.05,75,PE,NFO-OPT,NFO
9848322,38470,NIFTY25O0726550CE,NIFTY,0,2025-10-07,26550.0,0.05,75,CE,NFO-OPT,NFO
9848578,38471,NIFTY25O0726550PE,NIFTY,0,2025-10-07,26550.0,0.05,75,PE,NFO-OPT,NFO
9847042,38465,NIFTY25O0726500CE,NIFTY,0,2025-10-07,26500.0,0.05,75,CE,NFO-OPT,NFO
9847298,38466,NIFTY25O0726500PE,NIFTY,0,2025-10-07,26500.0,0.05,75,PE,NFO-OPT,NFO
9846530,38463,NIFTY25O0726450CE,NIFTY,0,2025-10-07,26450.0,0.05,75,CE,NFO-OPT,NFO
9846786,38464,NIFTY25O0726450PE,NIFTY,0,2025-10-07,26450.0,0.05,75,PE,NFO-OPT,NFO
9846018,38461,NIFTY25O0726400CE,NIFTY,0,2025-10-07,26400.0,0.05,75,CE,NFO-OPT,NFO
9846274,38462,NIFTY25O0726400PE,NIFTY,0,2025-10-07,26400.0,0.05,75,PE,NFO-OPT,NFO
9845506,38459,NIFTY25O0726350CE,NIFTY,0,2025-10-07,26350.0,0.05,75,CE,NFO-OPT,NFO
9845762,38460,NIFTY25O0726350PE,NIFTY,0,2025-10-07,26350.0,0.05,75,PE,NFO-OPT,NFO
9844994,38457,NIFTY25O0726300CE,NIFTY,0,2025-10-07,26300.0,0.05,75,CE,NFO-OPT,NFO
9845250,38458,NIFTY25O0726300PE,NIFTY,0,2025-10-07,26300.0,0.05,75,PE,NFO-OPT,NFO
9844482,38455,NIFTY25O0726250CE,NIFTY,0,2025-10-07,26250.0,0.05,75,CE,NFO-OPT,NFO
9844738,38456,NIFTY25O0726250PE,NIFTY,0,2025-10-07,26250.0,0.05,75,PE,NFO-OPT,NFO
9843970,38453,NIFTY25O0726200CE,NIFTY,0,2025-10-07,26200.0,0.05,75,CE,NFO-OPT,NFO
9844226,38454,NIFTY25O0726200PE,NIFTY,0,2025-10-07,26200.0,0.05,75,PE,NFO-OPT,NFO
9843458,38451,NIFTY25O0726150CE,NIFTY,0,2025-10-07,26150.0,0.05,75,CE,NFO-OPT,NFO
9843714,38452,NIFTY25O0726150PE,NIFTY,0,2025-10-07,26150.0,0.05,75,PE,NFO-OPT,NFO
9842946,38449,NIFTY25O0726100CE,NIFTY,0,2025-10-07,26100.0,0.05,75,CE,NFO-OPT,NFO
9843202,38450,NIFTY25O0726100PE,NIFTY,0,2025-10-07,26100.0,0.05,75,PE,NFO-OPT,NFO
9842434,38447,NIFTY25O0726050CE,NIFTY,0,2025-10-07,26050.0,0.05,75,CE,NFO-OPT,NFO
9842690,38448,NIFTY25O0726050PE,NIFTY,0,2025-10-07,26050.0,0.05,75,PE,NFO-OPT,NFO
9840898,38441,NIFTY25O0726000CE,NIFTY,0,2025-10-07,26000.0,0.05,75,CE,NFO-OPT,NFO
9841666,38444,NIFTY25O0726000PE,NIFTY,0,2025-10-07,26000.0,0.05,75,PE,NFO-OPT,NFO
9840386,38439,NIFTY25O0725950CE,NIFTY,0,2025-10-07,25950.0,0.05,75,CE,NFO-OPT,NFO
9840642,38440,NIFTY25O0725950PE,NIFTY,0,2025-10-07,25950.0,0.05,75,PE,NFO-OPT,NFO
9839874,38437,NIFTY25O0725900CE,NIFTY,0,2025-10-07,25900.0,0.05,75,CE,NFO-OPT,NFO
9840130,38438,NIFTY25O0725900PE,NIFTY,0,2025-10-07,25900.0,0.05,75,PE,NFO-OPT,NFO
9838850,38433,NIFTY25O0725850CE,NIFTY,0,2025-10-07,25850.0,0.05,75,CE,NFO-OPT,NFO
9839106,38434,NIFTY25O0725850PE,NIFTY,0,2025-10-07,25850.0,0.05,75,PE,NFO-OPT,NFO
9838082,38430,NIFTY25O0725800CE,NIFTY,0,2025-10-07,25800.0,0.05,75,CE,NFO-OPT,NFO
9838338,38431,NIFTY25O0725800PE,NIFTY,0,2025-10-07,25800.0,0.05,75,PE,NFO-OPT,NFO
9836546,38424,NIFTY25O0725750CE,NIFTY,0,2025-10-07,25750.0,0.05,75,CE,NFO-OPT,NFO
9837826,38429,NIFTY25O0725750PE,NIFTY,0,2025-10-07,25750.0,0.05,75,PE,NFO-OPT,NFO
9835778,38421,NIFTY25O0725700CE,NIFTY,0,2025-10-07,25700.0,0.05,75,CE,NFO-OPT,NFO
9836034,38422,NIFTY25O0725700PE,NIFTY,0,2025-10-07,25700.0,0.05,75,PE,NFO-OPT,NFO
9835266,38419,NIFTY25O0725650CE,NIFTY,0,2025-10-07,25650.0,0.05,75,CE,NFO-OPT,NFO
9835522,38420,NIFTY25O0725650PE,NIFTY,0,2025-10-07,25650.0,0.05,75,PE,NFO-OPT,NFO
9834754,38417,NIFTY25O0725600CE,NIFTY,0,2025-10-07,25600.0,0.05,75,CE,NFO-OPT,NFO
9835010,38418,NIFTY25O0725600PE,NIFTY,0,2025-10-07,25600.0,0.05,75,PE,NFO-OPT,NFO
9834242,38415,NIFTY25O0725550CE,NIFTY,0,2025-10-07,25550.0,0.05,75,CE,NFO-OPT,NFO
9834498,38416,NIFTY25O0725550PE,NIFTY,0,2025-10-07,25550.0,0.05,75,PE,NFO-OPT,NFO
9833730,38413,NIFTY25O0725500CE,NIFTY,0,2025-10-07,25500.0,0.05,75,CE,NFO-OPT,NFO
9833986,38414,NIFTY25O0725500PE,NIFTY,0,2025-10-07,25500.0,0.05,75,PE,NFO-OPT,NFO
9833218,38411,NIFTY25O0725450CE,NIFTY,0,2025-10-07,25450.0,0.05,75,CE,NFO-OPT,NFO
9819906,38359,NIFTY25O0724650CE,NIFTY,0,2025-10-07,24650.0,0.05,75,CE,NFO-OPT,NFO
9820162,38360,NIFTY25O0724650PE,NIFTY,0,2025-10-07,24650.0,0.05,75,PE,NFO-OPT,NFO
9819394,38357,NIFTY25O0724600CE,NIFTY,0,2025-10-07,24600.0,0.05,75,CE,NFO-OPT,NFO
9819650,38358,NIFTY25O0724600PE,NIFTY,0,2025-10-07,24600.0,0.05,75,PE,NFO-OPT,NFO
9817858,38351,NIFTY25O0724550CE,NIFTY,0,2025-10-07,24550.0,0.05,75,CE,NFO-OPT,NFO
9818114,38352,NIFTY25O0724550PE,NIFTY,0,2025-10-07,24550.0,0.05,75,PE,NFO-OPT,NFO
9816834,38347,NIFTY25O0724500CE,NIFTY,0,2025-10-07,24500.0,0.05,75,CE,NFO-OPT,NFO
9817090,38348,NIFTY25O0724500PE,NIFTY,0,2025-10-07,24500.0,0.05,75,PE,NFO-OPT,NFO
9815298,38341,NIFTY25O0724450CE,NIFTY,0,2025-10-07,24450.0,0.05,75,CE,NFO-OPT,NFO
9815554,38342,NIFTY25O0724450PE,NIFTY,0,2025-10-07,24450.0,0.05,75,PE,NFO-OPT,NFO
9811202,38325,NIFTY25O0724400CE,NIFTY,0,2025-10-07,24400.0,0.05,75,CE,NFO-OPT,NFO
9811458,38326,NIFTY25O0724400PE,NIFTY,0,2025-10-07,24400.0,0.05,75,PE,NFO-OPT,NFO
9810690,38323,NIFTY25O0724350CE,NIFTY,0,2025-10-07,24350.0,0.05,75,CE,NFO-OPT,NFO
9810946,38324,NIFTY25O0724350PE,NIFTY,0,2025-10-07,24350.0,0.05,75,PE,NFO-OPT,NFO
9810178,38321,NIFTY25O0724300CE,NIFTY,0,2025-10-07,24300.0,0.05,75,CE,NFO-OPT,NFO
9810434,38322,NIFTY25O0724300PE,NIFTY,0,2025-10-07,24300.0,0.05,75,PE,NFO-OPT,NFO
9809666,38319,NIFTY25O0724250CE,NIFTY,0,2025-10-07,24250.0,0.05,75,CE,NFO-OPT,NFO
9809922,38320,NIFTY25O0724250PE,NIFTY,0,2025-10-07,24250.0,0.05,75,PE,NFO-OPT,NFO
9807106,38309,NIFTY25O0724200CE,NIFTY,0,2025-10-07,24200.0,0.05,75,CE,NFO-OPT,NFO
9809410,38318,NIFTY25O0724200PE,NIFTY,0,2025-10-07,24200.0,0.05,75,PE,NFO-OPT,NFO
9806594,38307,NIFTY25O0724150CE,NIFTY,0,2025-10-07,24150.0,0.05,75,CE,NFO-OPT,NFO
9806850,38308,NIFTY25O0724150PE,NIFTY,0,2025-10-07,24150.0,0.05,75,PE,NFO-OPT,NFO
9801474,38287,NIFTY25O0724100CE,NIFTY,0,2025-10-07,24100.0,0.05,75,CE,NFO-OPT,NFO
9801730,38288,NIFTY25O0724100PE,NIFTY,0,2025-10-07,24100.0,0.05,75,PE,NFO-OPT,NFO
9800962,38285,NIFTY25O0724050CE,NIFTY,0,2025-10-07,24050.0,0.05,75,CE,NFO-OPT,NFO
9801218,38286,NIFTY25O0724050PE,NIFTY,0,2025-10-07,24050.0,0.05,75,PE,NFO-OPT,NFO
9800450,38283,NIFTY25O0724000CE,NIFTY,0,2025-10-07,24000.0,0.05,75,CE,NFO-OPT,NFO
9800706,38284,NIFTY25O0724000PE,NIFTY,0,2025-10-07,24000.0,0.05,75,PE,NFO-OPT,NFO
9799938,38281,NIFTY25O0723950CE,NIFTY,0,2025-10-07,23950.0,0.05,75,CE,NFO-OPT,NFO
9800194,38282,NIFTY25O0723950PE,NIFTY,0,2025-10-07,23950.0,0.05,75,PE,NFO-OPT,NFO
9799426,38279,NIFTY25O0723900CE,NIFTY,0,2025-10-07,23900.0,0.05,75,CE,NFO-OPT,NFO
9799682,38280,NIFTY25O0723900PE,NIFTY,0,2025-10-07,23900.0,0.05,75,PE,NFO-OPT,NFO
9798402,38275,NIFTY25O0723850CE,NIFTY,0,2025-10-07,23850.0,0.05,75,CE,NFO-OPT,NFO
9798658,38276,NIFTY25O0723850PE,NIFTY,0,2025-10-07,23850.0,0.05,75,PE,NFO-OPT,NFO
9797890,38273,NIFTY25O0723800CE,NIFTY,0,2025-10-07,23800.0,0.05,75,CE,NFO-OPT,NFO
9798146,38274,NIFTY25O0723800PE,NIFTY,0,2025-10-07,23800.0,0.05,75,PE,NFO-OPT,NFO
9796866,38269,NIFTY25O0723750CE,NIFTY,0,2025-10-07,23750.0,0.05,75,CE,NFO-OPT,NFO
9797122,38270,NIFTY25O0723750PE,NIFTY,0,2025-10-07,23750.0,0.05,75,PE,NFO-OPT,NFO
9796354,38267,NIFTY25O0723700CE,NIFTY,0,2025-10-07,23700.0,0.05,75,CE,NFO-OPT,NFO
9796610,38268,NIFTY25O0723700PE,NIFTY,0,2025-10-07,23700.0,0.05,75,PE,NFO-OPT,NFO
9795842,38265,NIFTY25O0723650CE,NIFTY,0,2025-10-07,23650.0,0.05,75,CE,NFO-OPT,NFO
9796098,38266,NIFTY25O0723650PE,NIFTY,0,2025-10-07,23650.0,0.05,75,PE,NFO-OPT,NFO
9794818,38261,NIFTY25O0723600CE,NIFTY,0,2025-10-07,23600.0,0.05,75,CE,NFO-OPT,NFO
9795074,38262,NIFTY25O0723600PE,NIFTY,0,2025-10-07,23600.0,0.05,75,PE,NFO-OPT,NFO
9792770,38253,NIFTY25O0723550CE,NIFTY,0,2025-10-07,23550.0,0.05,75,CE,NFO-OPT,NFO
9793026,38254,NIFTY25O0723550PE,NIFTY,0,2025-10-07,23550.0,0.05,75,PE,NFO-OPT,NFO
9791234,38247,NIFTY25O0723500CE,NIFTY,0,2025-10-07,23500.0,0.05,75,CE,NFO-OPT,NFO
9791490,38248,NIFTY25O0723500PE,NIFTY,0,2025-10-07,23500.0,0.05,75,PE,NFO-OPT,NFO
9790210,38243,NIFTY25O0723450CE,NIFTY,0,2025-10-07,23450.0,0.05,75,CE,NFO-OPT,NFO
9790466,38244,NIFTY25O0723450PE,NIFTY,0,2025-10-07,23450.0,0.05,75,PE,NFO-OPT,NFO
9789698,38241,NIFTY25O0723400CE,NIFTY,0,2025-10-07,23400.0,0.05,75,CE,NFO-OPT,NFO
9789954,38242,NIFTY25O0723400PE,NIFTY,0,2025-10-07,23400.0,0.05,75,PE,NFO-OPT,NFO
9788674,38237,NIFTY25O0723350CE,NIFTY,0,2025-10-07,23350.0,0.05,75,CE,NFO-OPT,NFO
9788930,38238,NIFTY25O0723350PE,NIFTY,0,2025-10-07,23350.0,0.05,75,PE,NFO-OPT,NFO
9788162,38235,NIFTY25O0723300CE,NIFTY,0,2025-10-07,23300.0,0.05,75,CE,NFO-OPT,NFO
9788418,38236,NIFTY25O0723300PE,NIFTY,0,2025-10-07,23300.0,0.05,75,PE,NFO-OPT,NFO
9787650,38233,NIFTY25O0723250CE,NIFTY,0,2025-10-07,23250.0,0.05,75,CE,NFO-OPT,NFO
9787906,38234,NIFTY25O0723250PE,NIFTY,0,2025-10-07,23250.0,0.05,75,PE,NFO-OPT,NFO
9787138,38231,NIFTY25O0723200CE,NIFTY,0,2025-10-07,23200.0,0.05,75,CE,NFO-OPT,NFO
9787394,38232,NIFTY25O0723200PE,NIFTY,0,2025-10-07,23200.0,0.05,75,PE,NFO-OPT,NFO
9785090,38223,NIFTY25O0723150CE,NIFTY,0,2025-10-07,23150.0,0.05,75,CE,NFO-OPT,NFO
9785346,38224,NIFTY25O0723150PE,NIFTY,0,2025-10-07,23150.0,0.05,75,PE,NFO-OPT,NFO
9784578,38221,NIFTY25O0723100CE,NIFTY,0,2025-10-07,23100.0,0.05,75,CE,NFO-OPT,NFO
9784834,38222,NIFTY25O0723100PE,NIFTY,0,2025-10-07,23100.0,0.05,75,PE,NFO-OPT,NFO
9783042,38215,NIFTY25O0723050CE,NIFTY,0,2025-10-07,23050.0,0.05,75,CE,NFO-OPT,NFO
9783554,38217,NIFTY25O0723050PE,NIFTY,0,2025-10-07,23050.0,0.05,75,PE,NFO-OPT,NFO
9782530,38213,NIFTY25O0723000CE,NIFTY,0,2025-10-07,23000.0,0.05,75,CE,NFO-OPT,NFO
9782786,38214,NIFTY25O0723000PE,NIFTY,0,2025-10-07,23000.0,0.05,75,PE,NFO-OPT,NFO
9782018,38211,NIFTY25O0722950CE,NIFTY,0,2025-10-07,22950.0,0.05,75,CE,NFO-OPT,NFO
9782274,38212,NIFTY25O0722950PE,NIFTY,0,2025-10-07,22950.0,0.05,75,PE,NFO-OPT,NFO
9779970,38203,NIFTY25O0722900CE,NIFTY,0,2025-10-07,22900.0,0.05,75,CE,NFO-OPT,NFO
9780226,38204,NIFTY25O0722900PE,NIFTY,0,2025-10-07,22900.0,0.05,75,PE,NFO-OPT,NFO
9779458,38201,NIFTY25O0722850CE,NIFTY,0,2025-10-07,22850.0,0.05,75,CE,NFO-OPT,NFO
9779714,38202,NIFTY25O0722850PE,NIFTY,0,2025-10-07,22850.0,0.05,75,PE,NFO-OPT,NFO
10925314,42677,NIFTY25O1425050CE,NIFTY,0,2025-10-14,25050.0,0.05,75,CE,NFO-OPT,NFO
10925570,42678,NIFTY25O1425050PE,NIFTY,0,2025-10-14,25050.0,0.05,75,PE,NFO-OPT,NFO
10925826,42679,NIFTY25O1425100CE,NIFTY,0,2025-10-14,25100.0,0.05,75,CE,NFO-OPT,NFO
10927106,42684,NIFTY25O1425100PE,NIFTY,0,2025-10-14,25100.0,0.05,75,PE,NFO-OPT,NFO
10924290,42673,NIFTY25O1425000CE,NIFTY,0,2025-10-14,25000.0,0.05,75,CE,NFO-OPT,NFO
10925058,42676,NIFTY25O1425000PE,NIFTY,0,2025-10-14,25000.0,0.05,75,PE,NFO-OPT,NFO
10927362,42685,NIFTY25O1425150CE,NIFTY,0,2025-10-14,25150.0,0.05,75,CE,NFO-OPT,NFO
10927618,42686,NIFTY25O1425150PE,NIFTY,0,2025-10-14,25150.0,0.05,75,PE,NFO-OPT,NFO
10923778,42671,NIFTY25O1424950CE,NIFTY,0,2025-10-14,24950.0,0.05,75,CE,NFO-OPT,NFO
10924034,42672,NIFTY25O1424950PE,NIFTY,0,2025-10-14,24950.0,0.05,75,PE,NFO-OPT,NFO
10927874,42687,NIFTY25O1425200CE,NIFTY,0,2025-10-14,25200.0,0.05,75,CE,NFO-OPT,NFO
10928642,42690,NIFTY25O1425200PE,NIFTY,0,2025-10-14,25200.0,0.05,75,PE,NFO-OPT,NFO
10923266,42669,NIFTY25O1424900CE,NIFTY,0,2025-10-14,24900.0,0.05,75,CE,NFO-OPT,NFO
10923522,42670,NIFTY25O1424900PE,NIFTY,0,2025-10-14,24900.0,0.05,75,PE,NFO-OPT,NFO
10928898,42691,NIFTY25O1425250CE,NIFTY,0,2025-10-14,25250.0,0.05,75,CE,NFO-OPT,NFO
10929154,42692,NIFTY25O1425250PE,NIFTY,0,2025-10-14,25250.0,0.05,75,PE,NFO-OPT,NFO
10922754,42667,NIFTY25O1424850CE,NIFTY,0,2025-10-14,24850.0,0.05,75,CE,NFO-OPT,NFO
10923010,42668,NIFTY25O1424850PE,NIFTY,0,2025-10-14,24850.0,0.05,75,PE,NFO-OPT,NFO
10929410,42693,NIFTY25O1425300CE,NIFTY,0,2025-10-14,25300.0,0.05,75,CE,NFO-OPT,NFO
10929666,42694,NIFTY25O1425300PE,NIFTY,0,2025-10-14,25300.0,0.05,75,PE,NFO-OPT,NFO
10921218,42661,NIFTY25O1424800CE,NIFTY,0,2025-10-14,24800.0,0.05,75,CE,NFO-OPT,NFO
10922498,42666,NIFTY25O1424800PE,NIFTY,0,2025-10-14,24800.0,0.05,75,PE,NFO-OPT,NFO
10929922,42695,NIFTY25O1425350CE,NIFTY,0,2025-10-14,25350.0,0.05,75,CE,NFO-OPT,NFO
10931714,42702,NIFTY25O1425350PE,NIFTY,0,2025-10-14,25350.0,0.05,75,PE,NFO-OPT,NFO
10920194,42657,NIFTY25O1424750CE,NIFTY,0,2025-10-14,24750.0,0.05,75,CE,NFO-OPT,NFO
10920962,42660,NIFTY25O1424750PE,NIFTY,0,2025-10-14,24750.0,0.05,75,PE,NFO-OPT,NFO
10931970,42703,NIFTY25O1425400CE,NIFTY,0,2025-10-14,25400.0,0.05,75,CE,NFO-OPT,NFO
10932226,42704,NIFTY25O1425400PE,NIFTY,0,2025-10-14,25400.0,0.05,75,PE,NFO-OPT,NFO
10919170,42653,NIFTY25O1424700CE,NIFTY,0,2025-10-14,24700.0,0.05,75,CE,NFO-OPT,NFO
10919938,42656,NIFTY25O1424700PE,NIFTY,0,2025-10-14,24700.0,0.05,75,PE,NFO-OPT,NFO
10932738,42706,NIFTY25O1425450PE,NIFTY,0,2025-10-14,25450.0,0.05,75,PE,NFO-OPT,NFO
10955010,42793,NIFTY25O1427150CE,NIFTY,0,2025-10-14,27150.0,0.05,75,CE,NFO-OPT,NFO
10955778,42796,NIFTY25O1427150PE,NIFTY,0,2025-10-14,27150.0,0.05,75,PE,NFO-OPT,NFO
10953474,42787,NIFTY25O1427100CE,NIFTY,0,2025-10-14,27100.0,0.05,75,CE,NFO-OPT,NFO
10954754,42792,NIFTY25O1427100PE,NIFTY,0,2025-10-14,27100.0,0.05,75,PE,NFO-OPT,NFO
10952962,42785,NIFTY25O1427050CE,NIFTY,0,2025-10-14,27050.0,0.05,75,CE,NFO-OPT,NFO
10953218,42786,NIFTY25O1427050PE,NIFTY,0,2025-10-14,27050.0,0.05,75,PE,NFO-OPT,NFO
10952450,42783,NIFTY25O1427000CE,NIFTY,0,2025-10-14,27000.0,0.05,75,CE,NFO-OPT,NFO
10952706,42784,NIFTY25O1427000PE,NIFTY,0,2025-10-14,27000.0,0.05,75,PE,NFO-OPT,NFO
10951938,42781,NIFTY25O1426950CE,NIFTY,0,2025-10-14,26950.0,0.05,75,CE,NFO-OPT,NFO
10952194,42782,NIFTY25O1426950PE,NIFTY,0,2025-10-14,26950.0,0.05,75,PE,NFO-OPT,NFO
10950914,42777,NIFTY25O1426900CE,NIFTY,0,2025-10-14,26900.0,0.05,75,CE,NFO-OPT,NFO
10951682,42780,NIFTY25O1426900PE,NIFTY,0,2025-10-14,26900.0,0.05,75,PE,NFO-OPT,NFO
10950402,42775,NIFTY25O1426850CE,NIFTY,0,2025-10-14,26850.0,0.05,75,CE,NFO-OPT,NFO
10950658,42776,NIFTY25O1426850PE,NIFTY,0,2025-10-14,26850.0,0.05,75,PE,NFO-OPT,NFO
10949890,42773,NIFTY25O1426800CE,NIFTY,0,2025-10-14,26800.0,0.05,75,CE,NFO-OPT,NFO
10950146,42774,NIFTY25O1426800PE,NIFTY,0,2025-10-14,26800.0,0.05,75,PE,NFO-OPT,NFO
10949378,42771,NIFTY25O1426750CE,NIFTY,0,2025-10-14,26750.0,0.05,75,CE,NFO-OPT,NFO
10949634,42772,NIFTY25O1426750PE,NIFTY,0,2025-10-14,26750.0,0.05,75,PE,NFO-OPT,NFO
10948866,42769,NIFTY25O1426700CE,NIFTY,0,2025-10-14,26700.0,0.05,75,CE,NFO-OPT,NFO
10949122,42770,NIFTY25O1426700PE,NIFTY,0,2025-10-14,26700.0,0.05,75,PE,NFO-OPT,NFO
10948354,42767,NIFTY25O1426650CE,NIFTY,0,2025-10-14,26650.0,0.05,75,CE,NFO-OPT,NFO
10948610,42768,NIFTY25O1426650PE,NIFTY,0,2025-10-14,26650.0,0.05,75,PE,NFO-OPT,NFO
10947330,42763,NIFTY25O1426600CE,NIFTY,0,2025-10-14,26600.0,0.05,75,CE,NFO-OPT,NFO
10948098,42766,NIFTY25O1426600PE,NIFTY,0,2025-10-14,26600.0,0.05,75,PE,NFO-OPT,NFO
10946818,42761,NIFTY25O1426550CE,NIFTY,0,2025-10-14,26550.0,0.05,75,CE,NFO-OPT,NFO
10947074,42762,NIFTY25O1426550PE,NIFTY,0,2025-10-14,26550.0,0.05,75,PE,NFO-OPT,NFO
10946306,42759,NIFTY25O1426500CE,NIFTY,0,2025-10-14,26500.0,0.05,75,CE,NFO-OPT,NFO
10946562,42760,NIFTY25O1426500PE,NIFTY,0,2025-10-14,26500.0,0.05,75,PE,NFO-OPT,NFO
10945794,42757,NIFTY25O1426450CE,NIFTY,0,2025-10-14,26450.0,0.05,75,CE,NFO-OPT,NFO
10946050,42758,NIFTY25O1426450PE,NIFTY,0,2025-10-14,26450.0,0.05,75,PE,NFO-OPT,NFO
10945282,42755,NIFTY25O1426400CE,NIFTY,0,2025-10-14,26400.0,0.05,75,CE,NFO-OPT,NFO
